name,address,adname,pname,type,lat,lon
新凤南路凤星路(公交站),华新4路;华新6路;华新8路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.205280838594444,121.22790985769996
新府北路华新街(公交站),华新1路;华新2路;白徐线;白徐线跨线定班(赵屯),青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.24663959910025,121.22516548209133
凤强路凤马塘路(公交站),880路B线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.18816050935785,121.22401755514976
新凤中路华隆路(公交站),华新4路;华新6路;华新8路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.223220948291747,121.22332703925242
新凤中路华农路(公交站),华新4路;华新8路;白徐线;白徐线跨线定班(赵屯),青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.225380756103085,121.22310567585983
新凤中路汽车站(公交站),华新1路;华新2路;华新3路;华新4路;华新5路;华新6路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.22700639324475,121.22237292672058
新凤中路华志路(公交站),74路;华新1路;华新2路;华新3路;华新5路;华新8路;白徐线;白徐线跨线定班(赵屯),青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.23280369424602,121.22236442877858
新凤北路华腾路(公交站),华新1路;华新2路;华新8路;白徐线;白徐线跨线定班(赵屯),青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.239749788759973,121.22151610623717
华强街新凤北路(公交站),773路;华新8路;白徐线;白徐线跨线定班(赵屯),青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.242676361281276,121.22140175726685
凤雅路凤马塘路(公交站),1506路;徐泾2路;徐泾2路(区间);青泸线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.181975498535998,121.22658295854963
凤马塘路凤雅路(公交站),1504路;880路B线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.182322025191617,121.22478163614171
华益路新凤北路(公交站),华新1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.252460231730854,121.21840710240912
新凤北路华益路(公交站),华新2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.25556925133527,121.21678817123868
盈港东路佳悦路(公交站),青浦20路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.168077156130664,121.2274316963516
嘉松中路凤中路(公交站),华新7路;嘉松线;青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.2037913050658,121.2158375321231
凤徐路嘉松中路(公交站),青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.188871036613005,121.21922929396709
凤星路嘉松中路(公交站),华新4路;华新7路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.19800851721296,121.21718245980806
嘉松中路佳康路(公交站),191路;895路;赵巷3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.159757307078152,121.22192823029326
嘉松中路华隆路(公交站),嘉松线;青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.227578234245403,121.21245161076604
叙北路嘉松中路(公交站),华新4路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.20766390352319,121.21441661384603
嘉松中路白马塘(公交站),嘉松线;青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.182559467957233,121.21951310093705
嘉松中路凤徐路(公交站),青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.18789078443865,121.21845061093838
嘉松中路华志路(公交站),华新3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.230414070411534,121.21172548054552
华卫路嘉松公路(公交站),华新3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.226579541019806,121.21145847363533
华卫路嘉松中路(公交站),华新3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.226597089368667,121.21193205892286
嘉松中路华南路(公交站),青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.231677269443995,121.21154214597891
华隆路嘉松中路(公交站),华新7路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.222344752741826,121.20760077620078
叙北路叙中社区(公交站),华新4路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.209023761097647,121.20890066232633
业辉路嘉松中路(公交站),赵巷3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.143151315945143,121.22224190156957
杨家庄路凤联路(公交站),华新4路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.188389864988622,121.21133254924685
镇中东路垂姚路(公交站),赵巷5路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.159463983308697,121.21426751827096
嘉松中路业前路(公交站),191路;嘉松线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.150223726829097,121.22366147723838
嘉松中路业辉路(公交站),191路;嘉松线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.14400823714617,121.22525822565385
嘉松中路宝丰路(公交站),青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.258747935005655,121.20439713135197
嘉松中路虬泾桥(公交站),嘉松线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.258864799715838,121.20433603148865
纪鹤公路施家宅(公交站),白徐线;白徐线跨线定班(赵屯);青华专线;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.249769710590336,121.20283155455057
嘉松中路业煌路(公交站),191路;191路B线;嘉松线;赵巷3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.13687954112024,121.2245873250888
宝丰西路北施浜(公交站),华新2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.256381220774518,121.20105024721322
华志路芦蔡北路(公交站),华新3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.233432205954646,121.19814052589764
华丹路芦蔡北路(公交站),华新3路;华新7路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.24035814981879,121.19887413607009
崧泽大道杨家庄(公交站),华新4路;虹桥枢纽6路;青泸线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.176820514789483,121.20419778183809
镇中东路芦沈路(公交站),赵巷5路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.157629418090018,121.20420641822072
镇中路垂姚支路(公交站),赵巷3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.15848923144775,121.20895100467139
芦蔡北路华卫路(公交站),华新3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.226967959828308,121.19478642809317
纪鹤公路马阳村(公交站),华新3路;白徐线;白徐线跨线定班(赵屯);青华专线;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.25033043435818,121.19486858483491
嘉松中路业锦路(公交站),191路;191路B线;嘉松线;赵巷3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.12998019352536,121.22202182385206
民实路盈港东路(公交站),赵巷5路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.16257125544899,121.19962894834333
盈港东路民实路(公交站),赵巷5路;青浦20路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.165460907066787,121.19709956639507
盈港东路芦沈路(公交站),青浦20路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.16572023148282,121.20208954525685
盈港东路巷崧路(公交站),青浦20路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.1645899995664,121.19434094960761
嘉松中路业文路(公交站),191路;191路B线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.122502264193177,121.22203746791128
纪鹤公路蔡阳村(公交站),白徐线;白徐线跨线定班(赵屯);青华专线;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.249899175609887,121.18914341377425
秀横路中新社区(公交站),重固1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.216814502137918,121.1857148168605
崧泽大道联星村(公交站),虹桥枢纽6路;青泸线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.176820856905483,121.19318589719214
联茂路福泉山路(公交站),1502路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.19941122134201,121.18589163158788
重艾路福泉山路(公交站),重固1路;重固2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.19940122624611,121.18589163243885
纪鹤公路塘湾村(公交站),白徐线;白徐线跨线定班(赵屯);青华专线;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.24903424008649,121.17990180118996
赵重公路杨家宅(公交站),重固1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.232420576540665,121.17923890523745
赵重公路王家宅(公交站),重固1路;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.227610189154102,121.17999581236185
赵重公路新丰村(公交站),青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.23212074257334,121.17925396062589
赵重公路青龙村(公交站),青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.23840354014484,121.17962816627433
赵重公路马庄泾(公交站),重固2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.215456835963412,121.17940067061667
秀横路赵重公路(公交站),重固1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.215510795585267,121.17939265013943
新丰支路高家台(公交站),重固1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.22940241069586,121.17729729565484
福泉山路泉中路(公交站),青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.202199710686134,121.17856814726171
镇中路赵重公路(公交站),赵巷2路;赵巷3路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.154807072218055,121.18890004210472
赵重公路镇泽路(公交站),赵巷2路;赵巷3路;赵巷5路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.160975180250688,121.18619346651398
赵重公路镇中路(公交站),194路;赵巷5路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.153418395613937,121.18866272196274
赵重公路致富路(公交站),1502路;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.17354373713741,121.18226285649743
新丰支路前明桥(公交站),重固1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.229257066677178,121.1738413503603
秀横路徐家老宅(公交站),重固2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.218746532157027,121.17038722835981
崧盈路盈港东路(公交站),赵巷1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.162276640871085,121.1784653386374
崧达路盈港东路(公交站),青浦21路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.162302530146626,121.16981888203117
