name,address,adname,pname,type,lat,lon
函牛鼎潮汕牛肉火锅(城隍庙店),方浜中路280号金豫商厦2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22705874786976,121.48700131737513
围炉鲜(淮海路店),淮海中路755号新华联大厦4层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.220821565298127,121.45995098199556
洋房火锅(上海新天地南里),太仓路181弄上海新天地南里F1层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.221728110492286,121.47096553227473
台北吴记老锅底麻辣火锅(浙江中路店),福州路567号八仙商务楼2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23475335096349,121.4753711414589
大季火锅,江阴街336号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.217463088727918,121.48321473389821
况且况且串串香火锅,汉口路647号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.235591415338565,121.47375662513136
帅锅火锅饭店,成都南路105号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.223131401868418,121.46346444802755
过三关厚毛肚老火锅,老西门街道黄家阙路85号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.216858488423014,121.48325291963151
左庭右院,南京东路800号东方商厦9层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.237509747601315,121.47095414435897
傣妹火锅(豫园店),三牌楼路11号豫园1楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.226208939087876,121.48794173997229
彩泥·云南三锅(世茂店),南京东路829号百联世茂国际广场F7层L508,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23604767182093,121.4710465738982
捞游记·蝴蝶斑鱼火锅(香港名都店),河南南路489号香港名都F5层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22417798828688,121.4856146370775
大龙燚火锅(淮海东路店),云南南路261号二楼(近淮海东路),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22788879243863,121.4775692227035
蜀大侠(高盛店),西藏中路180号高盛商厦4楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.233162801259116,121.47242036847979
潮州牛肉火锅店,方浜中路249号城隍庙小吃王国3层(华宝楼对面),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22790664696602,121.48710059866292
CHAO桥锅(外滩店),"四川中路33号9楼(近延安东路,华尔道夫酒店斜对面)",黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.234998249869548,121.4850356662455
容热气羊肉,宁海东路280号一楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;特色/地方风味餐厅,31.229758112875697,121.47517791374509
很久以前羊肉串(打浦路店),打浦路403号(瞿溪路1侧2层),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.200424006037707,121.46789837547416
海底捞火锅(百盛淮海路店),淮海中路918号百盛(淮海路店)L8层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.219474763039756,121.4548122382502
一牛火锅(多稼路店),多稼路220号(中山南路靠近4号线),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.21444382698127,121.49674233736218
禾牛阵(长乐路店),长乐路400号锦江国际旅游中心2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.222797796427006,121.45506867164674
林记五哥潮汕火锅,九江路327B楼4层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23803100684657,121.47892402098917
hotpot,延安东路同济大学黄浦分部,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23260999709853,121.47944327908009
三人行火锅骨头王,南京西路231号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.233334125020473,121.46631750771391
仙一锅,多稼路228号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.214510838221848,121.49642318197957
鼎尊锅物料理,斜土路197号2层(近局门路),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.208019247300353,121.47687654629861
